Time,RSSI(dBm),SNR(dB),RSRP(dBm),RSRQ(dB),CELL RSSI(dBm),CELL RSRP(dBm),CELL RSRQ(dB),AVAILABLE BANDWIDTH(MHz),SENT BYTES,RATE(MBit/s)
11:54:04,-84,10,-115,-14,-86.9,-114.3,-11.9,10,498547930,6.7038496
11:54:09,-90,2.2,-115,-14,-69.9,-102.4,-11.7,20,507341190,17.58652
11:54:13,-74,-2.4,-107,-14,-73.4,-108.4,-13.8,20,513285254,9.5105024
11:54:18,-93,0,-121,-14,-93.2,-120.1,-11.9,10,520865134,4.6645415385
11:54:31,-93,3,-121,-14,-93,-123,-13.5,10,524863296,7.996324
11:54:35,-93,-1.6,-121,-14,-93.4,-123.4,-14.1,10,529385758,7.2359392
11:54:40,-93,-2.2,-121,-14,-92.9,-123,-13.6,10,533335984,6.3203616
11:54:45,-93,-3.2,-121,-14,-90.4,-118.7,-13.4,10,537719132,8.766296
11:54:49,-87,1.2,-115,-14,-86.8,-113.7,-10.2,10,541642394,6.2772192
11:54:54,-87,5.8,-115,-14,-89.6,-117.9,-11.1,10,545694484,8.10418
11:54:58,-87,2.2,-115,-14,-87.5,-118.6,-10.6,10,550219942,7.2407328
11:55:03,-87,0.8,-122,-14,-90.2,-123.1,-13.5,10,554143204,7.846524
11:55:07,-93,-2.4,-119,-14,-76.1,-112.9,-17.8,15,581670452,3.8634734035
11:56:04,-73,-2.2,-106,-14,-75.8,-113.1,-16,20,590333434,8.6740192
11:57:05,-73,-7.4,-116,-14,-76.1,-118,-20,20,594255198,7.843528
11:57:10,-73,-7.8,-116,-19,-76,-111.3,-15.4,20,596969574,4.3430016
11:57:14,-78,-11.4,-120,-20,-75.6,-112.7,-18.1,20,603246242,10.743752
11:57:19,-78,-4.6,-113,-20,-74.6,-105.2,-14.1,20,607973930,7.5643008
11:58:20,-76,-14.6,-117,-20,-76,-117.7,-20,20,617986610,2.0538830769
11:58:59,-74,0.6,-109,-15,-73.1,-106,-13.2,20,629151204,7.72968
11:59:04,-74,-2.6,-109,-15,-76.2,-112.3,-16.6,20,633087948,7.873488
11:59:43,-74,-6.6,-114,-15,-74.9,-110.6,-16.1,20,637171496,6.5336768
11:59:52,-74,0.6,-108,-15,-74.2,-108.8,-14.5,20,642174816,10.00664
11:59:57,-74,0.2,-108,-15,-65.6,-96,-9.4,20,650622038,13.5155552
12:00:01,-74,1.4,-103,-10,-70,-99.9,-10.2,20,656963072,12.682068
12:00:06,-74,4.2,-103,-10,-66.7,-100.8,-10.9,20,664202906,11.5837344
12:00:10,-74,5.6,-103,-10,-70.1,-100.5,-10.8,20,671749830,15.093848
12:00:15,-68,3.4,-103,-10,-71.6,-101.4,-11.3,20,679452546,12.3243456
12:00:19,-68,0.4,-103,-10,-70.8,-103.5,-12.7,20,687143278,12.3051712
12:00:24,-68,2.4,-103,-10,-70.6,-104.2,-15,20,692889606,9.1941248
12:00:28,-68,-6.2,-103,-17,-68.1,-100.8,-13,20,702547212,19.315212
12:00:33,-68,5.2,-98,-11,-82.3,-103,-14.5,20,711713474,18.332524
12:00:38,-68,-0.6,-107,-11,-83,-120.8,-20,20,718661198,11.1163584
12:00:43,-68,0.8,-107,-11,-80.9,-113.3,-20,20,727710616,18.098836
12:00:47,-68,6.2,-100,-11,-62.8,-89.9,-9,20,743851566,25.82552
12:00:51,-55,14.4,-81,-11,-60.9,-87,-8.7,20,755624348,23.545564
12:00:56,-55,12.4,-81,-11,-57.3,-87.3,-9.5,20,768366336,20.3871808
12:01:00,-55,2.6,-89,-11,-62.8,-90.9,-10.4,20,783419738,24.0854432
12:01:05,-64,12.4,-89,-11,-65.8,-94.3,-8.6,20,798199006,29.558536
12:01:09,-64,11.8,-95,-11,-63.9,-92.3,-8.8,20,808753914,16.8878528
12:01:14,-64,13.4,-90,-11,-63.1,-91.6,-10.2,20,821970768,26.433708
12:01:19,-64,13.8,-90,-11,-61.2,-91.4,-9.8,20,836514850,23.2705312
12:01:23,-64,13.8,-90,-11,-63.4,-91.4,-9.2,20,850164626,27.299552
12:01:28,-64,12.4,-90,-11,-63.9,-91.8,-9.1,20,864100520,22.2974304
12:01:32,-64,15.4,-90,-11,-61.5,-89.5,-9.3,20,877485150,26.76926
12:01:37,-64,13.8,-90,-11,-60,-90.5,-9,20,892839650,24.5672
12:01:41,-64,18,-90,-11,-52.5,-87.4,-9.3,20,907734264,29.789228
12:01:46,-64,3,-90,-11,-59,-87.7,-10.1,20,922837100,24.1645376
12:01:50,-53,17.8,-90,-11,-49.5,-80.6,-8.1,20,935315440,24.95668
12:01:55,-53,18,-85,-11,-60.9,-87.2,-8.4,20,949194410,22.206352
12:01:59,-62,15.6,-85,-11,-60.2,-88.1,-8.4,20,962799246,27.209672
12:02:04,-62,19.8,-85,-11,-57.5,-84.5,-8,20,975473824,20.2793248
12:02:08,-62,17.4,-85,-11,-54.3,-84.7,-8.1,20,987847304,19.797568
12:02:13,-54,20.4,-85,-11,-57,-83.4,-8,20,1000881402,26.068196
12:02:17,-54,13,-85,-11,-59.3,-86.7,-8,20,1012568798,18.6998336
12:02:22,-54,18.2,-85,-11,-56.6,-84.3,-7.6,20,1023215084,21.292572
12:02:27,-54,22.2,-85,-11,-59.2,-85,-8.7,20,1035282972,19.3086208
12:02:31,-54,14.4,-85,-11,-53.7,-87,-9.6,20,1048564240,26.562536
12:02:36,-54,2.4,-85,-11,-71.4,-99.6,-17.7,20,1072629610,38.504592
12:02:40,-63,11.8,-92,-11,-56.9,-83.1,-9.4,20,1098332294,51.405368
12:02:45,-56,13.4,-87,-11,-65.3,-89.9,-6.8,20,1125774156,43.9069792
12:02:49,-63,12.2,-93,-11,-69.3,-96.8,-9.3,20,1144518630,29.9911584
12:02:54,-69,6,-98,-11,-72.6,-104.2,-11.3,20,1156537084,24.036908
12:02:58,-76,-5,-115,-16,-74.1,-113.4,-19.4,20,1168196018,6.662248
12:03:03,-76,-7,-115,-16,-74.5,-113.1,-18,20,1173738618,4.9267555556
12:03:08,-76,-7.6,-115,-16,-74.5,-110.8,-17.5,20,1177660382,7.843528
12:03:12,-76,-4.2,-115,-16,-74.6,-111.3,-16.9,20,1181878750,6.7493888
12:03:26,-76,-2.8,-110,-16,-74.5,-111.3,-17.4,20,1186104608,6.7613728
12:03:35,-76,-6.6,-110,-16,-75,-113.9,-19.6,20,1189723776,7.238336
12:03:39,-75,-6.4,-114,-19,-73.5,-114.8,-20,20,1209395560,2.0983236267
12:03:44,-75,-3.4,-109,-19,-73.1,-105.8,-13.1,20,1219191030,8.7070844444
12:03:49,-75,0,-109,-14,-85.6,-115.7,-20,20,1225224974,12.067888
12:03:53,-75,7,-101,-14,-87,-116.2,-20,20,1232485780,11.6172896
12:05:08,-75,-2.8,-109,-14,-85.6,-109.6,-16.2,20,1237003748,9.035936
12:05:17,-75,1.4,-109,-14,-84.8,-110,-18.2,20,1243948476,11.1115648
12:05:21,-75,3.6,-102,-14,-86.3,-109.8,-15.7,20,1249076130,10.255308
12:05:26,-75,-1.8,-107,-14,-85.4,-109.6,-17.2,20,1253303486,6.7637696
12:05:30,-75,-1.6,-107,-14,-86.2,-111.1,-17.5,20,1257427480,8.247988
12:05:35,-75,-1.8,-107,-14,-85.7,-112.2,-18.5,20,1261144018,5.9464608
12:05:39,-75,1.2,-108,-19,-69.9,-107,-13.6,20,1269359050,7.3022506667
12:05:44,-75,-0.8,-108,-14,-71.8,-102.6,-11.6,20,1275983206,13.248312
12:05:48,-75,1.6,-102,-14,-73.3,-109,-15,20,1280505668,7.2359392
12:05:53,-75,-4.4,-110,-14,-72.1,-109.2,-16,20,1284728530,8.445724
12:06:02,-75,-1.4,-110,-14,-74.1,-110.7,-16.2,20,1288951392,6.7565792
12:06:06,-64,26.6,-87,-7,-75.8,-98.3,-6.7,10,1313093160,19.7927744
12:06:11,-69,22.6,-94,-7,-69.6,-92.6,-8.7,10,1326970632,27.754944
12:06:15,-69,19.8,-87,-7,-65.5,-90.2,-6.7,20,1342359586,24.6223264
12:06:20,-57,19.6,-87,-7,-60.2,-85.2,-7.7,20,1365337408,45.955644
12:06:46,-57,14.8,-87,-7,-59.7,-87.4,-7.6,20,1390091858,39.60712
12:06:51,-65,9.2,-92,-7,-48.5,-83.1,-9,20,1414996108,49.8085
12:06:55,-55,9.4,-84,-7,-62.7,-93.4,-11.5,20,1439056984,38.4974016
12:07:00,-63,-3.6,-97,-14,-70.3,-105.9,-20,20,1460533810,34.3629216
12:07:04,-63,10.2,-97,-14,-60.7,-88.1,-7.9,20,1483426246,45.784872
12:07:09,-53,14.8,-86,-9,-66.2,-92.1,-8.4,20,1505178704,34.8039328
12:07:13,-62,15.6,-91,-9,-63.4,-91.6,-8.2,20,1524780034,39.20266
12:07:18,-62,9.6,-91,-9,-64.6,-94.4,-9.2,20,1544700438,31.8726464
12:07:23,-60,13.8,-91,-9,-68.1,-97.9,-10,20,1561301274,33.201672
12:07:27,-67,6.4,-96,-9,-60.8,-92.6,-9.3,20,1583029764,34.765584
