Systime,RSRP(dBm),RSRQ(dB),SNR(dB),SINR,RSSI(dBm),Ec/Io(dB),OutOctets,Rate (KBit/s)
2019-02-25 10:23:53,-117.9,-80,90.8,90,-91.7,-2,4291955297.2,1366.5
2019-02-25 10:23:54,-118.1,-80,89.2,90,-91.8,-2,4292136105.8,1183.7
2019-02-25 10:23:55,-118.3,-80,87.6,90,-91.9,-2,4292256694.8,815.6
2019-02-25 10:23:56,-119.2,-80,79.2,90,-92.6,-2,4292407393.6,1027.8
2019-02-25 10:23:57,-120.1,-80,70.8,90,-93.3,-2,4292558092.4,1027.8
2019-02-25 10:23:58,-121,-80,62.2,90,-94,-2,4292708791.2,1027.8
2019-02-25 10:23:59,-121,-80,62.4,90,-94,-2,4292829380.2,851.7
2019-02-25 10:24:00,-121,-80,62.6,90,-94,-2,4292949969.2,851.7
2019-02-25 10:24:02,-121,-80,62.8,90,-94,-2,4293100518.2,1052.3
2019-02-25 10:24:03,-120.4,-80,69,90,-94,-2,4293432475,2030.3
2019-02-25 10:24:04,-119.8,-80,82.8,90,-92.7,-2,4293764431.8,2030.3
2019-02-25 10:24:05,-118.3,-80,96.6,90,-91.4,-2,4294216977.6,2837.9
2019-02-25 10:24:07,-116.8,-80,110.4,90,-90.1,-2,4295122219,6005.3
2019-02-25 10:24:08,-113.6,-80,129.4,90,-87.1,-2,4296178009.4,7114.5
2019-02-25 10:24:09,-110.4,-80,148.4,90,-84.1,-2,4297384798.2,8175
2019-02-25 10:24:10,-107.2,-80,167.6,90,-81.1,-2,4298591587,8175
2019-02-25 10:24:11,-104,-80,184.8,90,-78.7,-2,4299979184.4,9423.4
2019-02-25 10:24:13,-101.4,-80,202,90,-76.3,-2,4301761504.8,11561.4
2019-02-25 10:24:14,-98.8,-80,220.4,90,-73.9,-2,4303634454.2,12243.3
2019-02-25 10:24:15,-96.8,-80,232.8,90,-71.5,-2,4305537513.4,12758.9
2019-02-25 10:24:16,-94.8,-80,237.2,90,-70.4,-2,4307440572.6,12758.9
2019-02-25 10:24:17,-94.3,-80,238.6,90,-69.9,-2,4309192933,11737.5
2019-02-25 10:24:18,-93.8,-80,240,90,-69.4,-2,4310733775.8,10165.7
2019-02-25 10:24:19,-95,-80,236,90,-70.6,-2,4312395956.6,10982.4
2019-02-25 10:24:20,-96.2,-80,232,90,-71.8,-2,4314118656.6,11453.3
2019-02-25 10:24:22,-97.4,-80,228,90,-73,-2,4315901576.2,11865.8
2019-02-25 10:24:23,-99.4,-80,221.8,90,-74.4,-2,4317473577.4,10404.5
2019-02-25 10:24:24,-100.8,-80,215.6,90,-75.8,-2,4318889337.2,9682
2019-02-25 10:24:25,-102.2,-80,208,90,-77.2,-2,4320431678,10472.9
2019-02-25 10:24:26,-103.6,-80,200.4,90,-78.6,-2,4321943609.4,10267.3
2019-02-25 10:24:28,-105,-80,192.8,90,-80,-2,4323546020,10755.1
2019-02-25 10:24:29,-106.8,-80,179.6,90,-81.7,-2,4325148430.6,10755.1
2019-02-25 10:24:30,-108.6,-80,166.4,90,-83.4,-2,4326539773,9336.5
2019-02-25 10:24:32,-110.4,-80,153.2,90,-85.1,-2,4327719597.8,7703.1
2019-02-25 10:24:33,-112.2,-80,140,90,-86.8,-2,4328687905,6171.7
2019-02-25 10:24:34,-114,-80,124.2,90,-88.5,-2,4329626102.4,5978.8
2019-02-25 10:24:35,-115,-80,112.6,90,-89.4,-2,4330564299.8,5978.8
2019-02-25 10:24:36,-116,-80,101,90,-90.3,-2,4331294125.4,4782
2019-02-25 10:24:38,-117,-80,90,90,-91.2,-2,4331746521.4,2895.8
2019-02-25 10:24:39,-118,-80,79,90,-92.1,-2,4332017809.2,1607.8
2019-02-25 10:24:40,-119,-80,68,90,-93,-2,4332228727.6,1307.9
2019-02-25 10:24:41,-119,-80,65.6,90,-93,-2,4332439646,1307.9
2019-02-25 10:24:42,-119,-80,63.2,90,-93,-2,4332620454.6,1130.9
2019-02-25 10:24:43,-119,-80,61,90,-93,-2,4332740893.8,840
2019-02-25 10:24:45,-119,-80,58.8,90,-93,-2,4332891442.8,1056.9
2019-02-25 10:24:46,-119,-80,59.2,90,-93,-2,4333011882,837.3
2019-02-25 10:24:47,-119,-80,59.6,90,-93,-2,4333162431,988.9
2019-02-25 10:24:48,-119,-80,60.2,90,-93,-2,4333282870.2,770.2
2019-02-25 10:24:50,-119,-80,60.4,90,-93,-2,4333433569,989.3
2019-02-25 10:24:51,-119,-80,60.6,90,-93,-2,4333616325,1173.2
2019-02-25 10:24:52,-119,-80,61.2,90,-93,-2,4333799081,1164.3
2019-02-25 10:24:53,-119,-80,61.8,90,-93,-2,4333981837,1164.3
2019-02-25 10:24:55,-119,-80,62.4,90,-93,-2,4334164593,1164.3
2019-02-25 10:24:56,-119,-80,62.4,90,-93,-2,4334347349,1162.4
2019-02-25 10:24:57,-119,-80,62.4,90,-93,-2,4334530105,1163.8
2019-02-25 10:24:58,-119,-80,72.6,90,-92.2,-2,4334803340.2,1681
2019-02-25 10:25:00,-118.1,-80,82.8,90,-91.4,-2,4335166904.8,2256.6
2019-02-25 10:25:01,-117.2,-80,92.8,90,-90.6,-2,4335530469.4,2256.6
2019-02-25 10:25:02,-117.2,-80,95.2,90,-90.6,-2,4335954253.6,2619.8
2019-02-25 10:25:03,-117.2,-80,97.6,90,-90.6,-2,4336406200.2,2870.9
2019-02-25 10:25:04,-117.2,-80,99.4,90,-90.6,-2,4336828037,2691.9
2019-02-25 10:25:06,-117.2,-80,101.2,90,-90.6,-2,4337340353,3341.6
2019-02-25 10:25:07,-117.2,-80,103,90,-90.6,-2,4337852669,3341.6
2019-02-25 10:25:08,-116.3,-80,113.6,90,-89.8,-2,4338455314.4,3996.2
2019-02-25 10:25:09,-115.4,-80,124.2,90,-89,-2,4339206861,5041.3
2019-02-25 10:25:10,-114.5,-80,124.6,90,-87.7,-2,4340142062.4,6525.8
2019-02-25 10:25:11,-113.2,-80,131.4,90,-86.4,-2,4341137783,7036.2
2019-02-25 10:25:13,-111.9,-80,138.2,90,-85.1,-2,4342133503.6,7036.2
2019-02-25 10:25:14,-109.7,-80,152.6,90,-83,-2,4343038745,6453.9
2019-02-25 10:25:15,-107.5,-80,167.4,90,-80.9,-2,4344034465.6,7094.7
2019-02-25 10:25:16,-105.3,-80,182.4,90,-78.8,-2,4345180885,7985.9
2019-02-25 10:25:17,-104.6,-80,188.2,90,-78.3,-2,4346327154.6,7966.1
2019-02-25 10:25:18,-103.9,-80,194,90,-77.8,-2,4347684342.6,9456.9
2019-02-25 10:25:20,-104.1,-80,194.6,90,-78.1,-2,4348921091.4,8590.4
2019-02-25 10:25:21,-104.3,-80,195.2,90,-78.4,-2,4350099418.2,8105.3
2019-02-25 10:25:22,-104.5,-80,195.8,90,-80,-2,4351063830.6,6448.3
2019-02-25 10:25:23,-107,-80,178.6,90,-82.3,-2,4351877394.4,5427.7
2019-02-25 10:25:25,-109.5,-80,161.4,90,-84.6,-2,4352721217.8,5634.2
2019-02-25 10:25:26,-112,-80,144,90,-86.9,-2,4353565041.2,5634.2
2019-02-25 10:25:27,-114.5,-80,126.2,90,-89.2,-2,4354288425.4,4740.4
2019-02-25 10:25:28,-117,-80,108.4,90,-91.5,-2,4354921480.2,4201.4
2019-02-25 10:25:29,-118,-80,101.2,90,-92.2,-2,4355494315.4,3783.9
2019-02-25 10:25:31,-119,-80,94,90,-92.9,-2,4355946711.4,2884.2
2019-02-25 10:25:32,-120,-80,84.2,90,-93.6,-2,4356399107.4,2884.2
2019-02-25 10:25:33,-121,-80,74.4,90,-94.3,-2,4356761024.2,2303.9
2019-02-25 10:25:34,-122,-80,64.6,90,-95,-2,4357122941,2394.6
2019-02-25 10:25:36,-122,-80,64.8,90,-95,-2,4357484857.8,2386.4
2019-02-25 10:25:37,-122,-80,65,90,-95,-2,4357846624.8,2382.7
2019-02-25 10:25:38,-122,-80,65.2,90,-95,-2,4358208391.8,2382.7
2019-02-25 10:25:39,-122,-80,65.4,90,-95,-2,4358570009,2397.8
2019-02-25 10:25:40,-122,-80,65.8,90,-95,-2,4358871256.8,2045.6
2019-02-25 10:25:42,-122,-80,64.8,90,-95,-2,4359232724.2,2467.8
2019-02-25 10:25:43,-121,-80,72.6,90,-94.4,-2,4359745190,3280.5
2019-02-25 10:25:44,-120,-80,80,90,-93.8,-2,4360257655.8,3280.5
2019-02-25 10:25:45,-119,-80,87.4,90,-93.2,-2,4360740011.8,3082.5
2019-02-25 10:25:46,-118,-80,100.2,90,-92,-2,4361433885.4,4430.9
2019-02-25 10:25:48,-116.4,-80,114.4,90,-90.8,-2,4362429156.6,6498.3
2019-02-25 10:25:49,-114.8,-80,130.8,90,-89.6,-2,4363635645.8,8013
2019-02-25 10:25:50,-113.2,-80,147.4,90,-88.4,-2,4364872244.8,8231.9
2019-02-25 10:25:51,-111.6,-80,164,90,-87.2,-2,4366078734,8034.8
2019-02-25 10:25:52,-110,-80,177,90,-86,-2,4367375552.6,8617.6
2019-02-25 10:25:54,-108.4,-80,190,90,-84.8,-2,4368913848.8,10274.8
2019-02-25 10:25:55,-107.8,-80,194.2,90,-84.2,-2,4370270887,9253.4
2019-02-25 10:25:56,-108.2,-80,190.6,90,-84.5,-2,4371658184.8,9414.7
2019-02-25 10:25:58,-108.6,-80,182.2,90,-84.8,-2,4373045482.6,9414.7
2019-02-25 10:25:59,-109.5,-80,168.4,90,-85.7,-2,4374221412.6,8047.6
2019-02-25 10:26:00,-111,-80,154.6,90,-86.6,-2,4375095945,5952.5
2019-02-25 10:26:01,-112.5,-80,138.2,90,-87.5,-2,4375759259.4,4439.5
2019-02-25 10:26:02,-114,-80,121.8,90,-88.4,-2,4376422573.8,4430.7
2019-02-25 10:26:04,-115.5,-80,105.4,90,-89.3,-2,4377085888.2,4430.7
2019-02-25 10:26:05,-117,-80,92.4,90,-90.2,-2,4377658873.2,3847.9
2019-02-25 10:26:06,-118.5,-80,79.4,90,-91.1,-2,4377960270.8,1977.4
2019-02-25 10:26:08,-120,-80,66.4,90,-92,-2,4378201448.8,1595
2019-02-25 10:26:09,-120.5,-80,61.6,90,-92,-2,4378442477,1652.3
2019-02-25 10:26:10,-120.3,-80,64.8,90,-92,-2,4378683505.2,1652.3
2019-02-25 10:26:11,-119.6,-80,68,90,-92,-2,4378954493.4,1875.7
2019-02-25 10:26:12,-118.9,-80,71.2,90,-92,-2,4379315811,2349.5
2019-02-25 10:26:14,-118.8,-80,72.8,90,-92,-2,4379647018.8,2145
2019-02-25 10:26:15,-118.7,-80,74.4,90,-92,-2,4380038446.2,2574.9
2019-02-25 10:26:16,-118.6,-80,76,90,-92,-2,4380429873.6,2574.9
2019-02-25 10:26:17,-118.5,-80,76.2,90,-92,-2,4380821301,2574.9
2019-02-25 10:26:19,-118.4,-80,76.4,90,-92,-2,4381303057.8,3209.9
2019-02-25 10:26:20,-118.3,-80,80.8,90,-92,-2,4381875293.8,3851.7
2019-02-25 10:26:21,-118.2,-80,84.8,90,-92,-2,4382507899.2,4265.8
2019-02-25 10:26:22,-118.8,-80,86.6,90,-92,-2,4383140504.6,4265.8
2019-02-25 10:26:23,-119.4,-80,88.4,90,-92,-2,4383682780.6,3625.7
2019-02-25 10:26:24,-120,-80,90.2,90,-92,-2,4384165136.6,3383.4
2019-02-25 10:26:26,-120,-80,94,90,-92,-2,4384888820.4,4943.1
2019-02-25 10:26:27,-120,-80,97.8,90,-92,-2,4385733392.8,5786.8
2019-02-25 10:26:28,-120,-80,101.6,90,-92,-2,4386668594.2,6431.2
2019-02-25 10:26:29,-118.7,-80,114,90,-91.2,-2,4387603795.6,6431.2
2019-02-25 10:26:30,-117.4,-80,126.4,90,-90.4,-2,4388660335,7318.6
2019-02-25 10:26:31,-116.1,-80,134.6,90,-89.6,-2,4389777094,7750.3
2019-02-25 10:26:32,-115.5,-80,137.6,90,-89.4,-2,4390833483.6,7322.5
2019-02-25 10:26:34,-114.9,-80,139.6,90,-89.2,-2,4391950242.6,7708.6
2019-02-25 10:26:35,-114.3,-80,141.6,90,-89,-2,4393067001.6,7708.6
2019-02-25 10:26:36,-113.7,-80,143.6,90,-88.8,-2,4394246227.2,8170.3
2019-02-25 10:26:37,-113.1,-80,145,90,-88.6,-2,4395184125,6610.6
2019-02-25 10:26:39,-112.5,-80,146.4,90,-88.4,-2,4396091763.2,6015.6
2019-02-25 10:26:40,-111.9,-80,147.8,90,-88.2,-2,4396939032,5589.5
2019-02-25 10:26:41,-113.1,-80,137.8,90,-88.8,-2,4397786300.8,5589.5
2019-02-25 10:26:42,-114.3,-80,127.8,90,-89.4,-2,4398361682.6,3645.8
2019-02-25 10:26:43,-115.5,-80,117.8,90,-90,-2,4398816625.2,2787.2
2019-02-25 10:26:44,-116,-80,110.6,90,-90,-2,4399482636,4330.5
2019-02-25 10:26:45,-116.5,-80,103.4,90,-90,-2,4400238976.2,5003.6
2019-02-25 10:26:47,-116.1,-80,106.6,90,-90,-2,4401145873,5773.8
2019-02-25 10:26:48,-115.7,-80,109.8,90,-90,-2,4401929784,4899.5
2019-02-25 10:26:50,-115.3,-80,113.6,90,-90,-2,4402985282.4,6800.9
2019-02-25 10:26:51,-113.8,-80,124.2,90,-88.6,-2,4404131117.8,7857
2019-02-25 10:26:52,-111.2,-80,136.6,90,-86.1,-2,4405427352.4,8781
2019-02-25 10:26:53,-108.1,-80,153.2,90,-83.6,-2,4406814066.2,9443.5
2019-02-25 10:26:54,-105,-80,169.8,90,-81.1,-2,4408200780,9443.5
2019-02-25 10:26:55,-101.9,-80,185.2,90,-78.6,-2,4409768452.2,10763.7
2019-02-25 10:26:56,-98.8,-80,203,90,-76.1,-2,4411396493.8,11125.7
2019-02-25 10:26:58,-95.7,-80,220.8,90,-73.6,-2,4412964315.8,10692.4
2019-02-25 10:26:59,-93.5,-80,228.2,90,-71.7,-2,4414653318.4,11877.2
2019-02-25 10:27:00,-91.9,-80,236,90,-69.8,-2,4416342321,11877.2
2019-02-25 10:27:01,-91.1,-80,240.8,90,-68.7,-2,4417759736.2,9975.8
2019-02-25 10:27:02,-91.4,-80,238.8,90,-69,-2,4419056554.8,9118.6
2019-02-25 10:27:03,-92.8,-80,235,90,-70.4,-2,4420624960.8,11177.3
2019-02-25 10:27:04,-94.2,-80,230.8,90,-71.8,-2,4422283846,11701.7
2019-02-25 10:27:05,-95.6,-80,226.6,90,-73.2,-2,4424093729.6,12806.3
2019-02-25 10:27:07,-97,-80,223.6,90,-74.6,-2,4425692395.2,11271.2
2019-02-25 10:27:08,-98.4,-80,220.6,90,-76,-2,4427230541.6,10880.4
2019-02-25 10:27:09,-99.8,-80,217.2,90,-77.4,-2,4428979306.8,12419.9
2019-02-25 10:27:10,-101.2,-80,213.8,90,-78.2,-2,4430516554.4,10849.5
2019-02-25 10:27:11,-103.4,-80,200.6,90,-80.3,-2,4432083911.8,11023
2019-02-25 10:27:13,-104.8,-80,190.4,90,-81.6,-2,4433651269.2,11023
2019-02-25 10:27:14,-106.2,-80,179.4,90,-82.9,-2,4435128147.4,10357.9
2019-02-25 10:27:15,-107.6,-80,168.4,90,-84.2,-2,4436152779.4,7156.9
2019-02-25 10:27:16,-109,-80,157.6,90,-85.5,-2,4437086782.4,6606.5
2019-02-25 10:27:17,-110.4,-80,146.8,90,-86.8,-2,4437930006.6,5921.2
2019-02-25 10:27:18,-111.8,-80,136,90,-88.1,-2,4438893670,6750.8
2019-02-25 10:27:19,-110.6,-80,140.6,90,-86.9,-2,4439616305.2,5031.4
2019-02-25 10:27:21,-109.4,-80,145.6,90,-85.7,-2,4440339539.6,4708.3
2019-02-25 10:27:22,-108.2,-80,150.4,90,-84.5,-2,4441457946.4,7548.6
2019-02-25 10:27:23,-105.6,-80,164.6,90,-82,-2,4442696942.2,8469.1
2019-02-25 10:27:24,-103,-80,178.8,90,-79.5,-2,4444116746.6,9644.4
2019-02-25 10:27:25,-103.1,-80,178.4,90,-79.6,-2,4445476331.4,9221.9
2019-02-25 10:27:27,-103.2,-80,178,90,-79.7,-2,4446896135.8,9630.5
2019-02-25 10:27:28,-103.3,-80,177.8,90,-79.8,-2,4448496898.6,10940.2
2019-02-25 10:27:29,-103.4,-80,184.8,90,-79.2,-2,4450037441.8,10520.9
2019-02-25 10:27:30,-102.7,-80,191.8,90,-78.6,-2,4451668614,11182.6
2019-02-25 10:27:31,-104.6,-80,183.4,90,-80.5,-2,4453450335.2,12241.7
2019-02-25 10:27:32,-106.5,-80,174.4,90,-82.4,-2,4454930359.2,10399.4
2019-02-25 10:27:33,-108.4,-80,165.6,90,-84.3,-2,4456255939.4,9256.5
2019-02-25 10:27:35,-110.3,-80,156.8,90,-86.2,-2,4457732967.4,10219.9
2019-02-25 10:27:36,-112.2,-80,151.8,90,-88.1,-2,4459180035.4,10159.1
2019-02-25 10:27:37,-111.4,-80,162.2,90,-87.4,-2,4460808061.8,11449
2019-02-25 10:27:38,-110.6,-88,158.4,90,-87.6,-2,4462375868.6,11040.4
2019-02-25 10:27:39,-111.7,-96,154.6,90,-87.8,-2,4463672387.6,9094.2
2019-02-25 10:27:40,-112.1,-96,143.8,90,-88.7,-2,4464968906.6,9094.2
2019-02-25 10:27:41,-113.3,-96,133,90,-89.6,-2,4466054357.4,7602.9
2019-02-25 10:27:43,-114.5,-96,122.2,90,-90.5,-2,4466989259.2,6543.8
2019-02-25 10:27:44,-115.7,-96,112,90,-91.4,-2,4467924161,6543.8
2019-02-25 10:27:45,-115.6,-96,113.4,90,-91.3,-2,4468558114.6,4461.8
2019-02-25 10:27:46,-115.5,-96,114.8,90,-89.4,-2,4468980251,3034.1
2019-02-25 10:27:48,-113.6,-96,120.4,90,-87.5,-2,4469693598.6,4144.1
2019-02-25 10:27:49,-111.7,-96,126,90,-85.6,-2,4470407395.6,4128.4
2019-02-25 10:27:50,-109.8,-88,145.8,90,-83.7,-2,4471272041.2,5174.8
2019-02-25 10:27:51,-106.9,-80,162.4,90,-81.8,-2,4472136686.8,5174.8
2019-02-25 10:27:52,-104.7,-80,178.8,90,-79.9,-2,4473152181,6212.4
2019-02-25 10:27:53,-102.5,-80,197.2,90,-78,-2,4474650330.8,9684.7
2019-02-25 10:27:54,-100.3,-80,215.6,90,-76.1,-2,4476299029.6,10685.5
2019-02-25 10:27:56,-98.1,-80,230.2,90,-74.2,-2,4478098577,11637.3
2019-02-25 10:27:57,-97.2,-80,233.2,90,-73.3,-2,4479898124.4,11637.3
2019-02-25 10:27:58,-96.3,-80,236.2,90,-74.2,-2,4481908889.8,13016.2
2019-02-25 10:27:59,-96.4,-80,236.4,90,-74.3,-2,4483477595.4,10791.7
2019-02-25 10:28:00,-96.5,-80,236.6,90,-74.4,-2,4485187712.2,11863.6
2019-02-25 10:28:01,-96.6,-80,234.8,90,-73.6,-2,4486906966.8,11939.5
2019-02-25 10:28:03,-95.8,-80,236.2,90,-72.8,-2,4488777219.8,12651.2
2019-02-25 10:28:04,-97.4,-80,225.6,90,-74.3,-2,4490677732.4,12854.2
2019-02-25 10:28:05,-99,-80,213,90,-75.8,-2,4492095589.4,9381.9
2019-02-25 10:28:07,-100.6,-80,200.4,90,-77.3,-2,4493604375,9848.8
2019-02-25 10:28:08,-101.7,-80,196,90,-78.8,-2,4495143270.4,9867.3
2019-02-25 10:28:09,-102.8,-80,191.6,90,-80.3,-2,4496682165.8,9867.3
2019-02-25 10:28:11,-102.4,-80,195.4,90,-79.9,-2,4498070062.8,8897.4
2019-02-25 10:28:12,-102.8,-80,194,90,-80.3,-2,4499457959.8,8897.4
2019-02-25 10:28:13,-103.2,-80,192.6,90,-80.7,-2,4500945623.6,9525.6
2019-02-25 10:28:14,-104.1,-80,191,90,-81.1,-2,4502454409.2,9716.2
2019-02-25 10:28:15,-105,-80,189.4,90,-81.5,-2,4503932785.4,9856.9
2019-02-25 10:28:16,-103.5,-80,199.8,90,-79.6,-2,4505230053.4,8616.3
2019-02-25 10:28:17,-104.1,-80,194,90,-80.1,-2,4506527321.4,8616.3
2019-02-25 10:28:19,-104.7,-80,188.2,90,-80.6,-2,4507643331.4,7452.7
2019-02-25 10:28:20,-105.8,-80,178,90,-81.1,-2,4508608642.6,6695.1
2019-02-25 10:28:21,-106.9,-80,167.8,90,-81.6,-2,4509573953.8,6695.1
2019-02-25 10:28:23,-109.5,-80,150.4,90,-84,-2,4510388716,5656.4
2019-02-25 10:28:24,-112.1,-80,133,90,-86.4,-2,4511236134.6,5890
2019-02-25 10:28:25,-114.7,-80,115.6,90,-88.8,-2,4511718790.2,3336
2019-02-25 10:28:26,-116.3,-80,104,90,-91.2,-2,4512110966.6,2657.3
2019-02-25 10:28:27,-117.9,-80,92.4,90,-93.6,-2,4512472883.4,2463.1
2019-02-25 10:28:28,-119.5,-80,80.4,90,-96,-2,4512834800.2,2463.1
2019-02-25 10:28:29,-119,-80,84.6,90,-96,-2,4513256936.6,2900.6
2019-02-25 10:28:31,-119,-80,84.6,90,-96,-2,4513618853.4,2596.5
2019-02-25 10:28:32,-119,-80,84.6,90,-96,-2,4514010730.2,2821.1
2019-02-25 10:28:33,-119,-80,84.6,90,-96,-2,4514462826.6,3212.6
2019-02-25 10:28:34,-119,-80,83.2,90,-96,-2,4514914923,3212.6
2019-02-25 10:28:35,-119,-80,81.8,90,-96,-2,4515334363,2979
2019-02-25 10:28:36,-119,-80,80.4,90,-96,-2,4515726239.8,2773.7
2019-02-25 10:28:38,-119.5,-80,75.4,90,-96,-2,4516117966.8,2783.5
2019-02-25 10:28:39,-120,-80,70.2,90,-96,-2,4516449624,2334.6
2019-02-25 10:28:40,-120.5,-80,65.4,90,-96,-2,4516781281.2,2334.6
2019-02-25 10:28:41,-121,-80,60.6,90,-96,-2,4517052718.8,1897.1
2019-02-25 10:28:42,-121,-80,60,90,-96,-2,4517384376,2256.1
2019-02-25 10:28:43,-121,-80,59.2,90,-96,-2,4517655813.6,1818.8
2019-02-25 10:28:44,-121,-80,58.4,90,-96,-2,4517897141.4,1647.6
2019-02-25 10:28:46,-121,-80,58,90,-96,-2,4518233142.8,2317.9
2019-02-25 10:28:47,-121,-80,57.6,90,-96,-2,4518836387.4,4173.1
2019-02-25 10:28:48,-119.2,-80,73.2,90,-94.4,-2,4519409372.4,3958.1
2019-02-25 10:28:49,-117.4,-80,86.4,90,-92.8,-2,4520072537,4570.8
2019-02-25 10:28:50,-115.6,-80,99.8,90,-91.2,-2,4520976879.6,6233.4
2019-02-25 10:28:51,-113.8,-80,113.2,90,-89.6,-2,4522122400.2,7968
2019-02-25 10:28:53,-112,-80,126.6,90,-88,-2,4523388360,8845.2
2019-02-25 10:28:54,-110.8,-80,138.8,90,-86.4,-2,4524594100.2,8486.2
2019-02-25 10:28:55,-109.6,-80,151.2,90,-84.8,-2,4525860209.8,8926.2
2019-02-25 10:28:56,-108.4,-80,163.6,90,-84.6,-2,4527248406.4,9692.6
2019-02-25 10:28:57,-108.1,-80,167.4,90,-84.4,-2,4528541929.4,9022.3
2019-02-25 10:28:58,-107.8,-80,187,90,-81.5,-2,4529749317.4,8448.4
2019-02-25 10:29:00,-106.5,-80,190.6,90,-80.2,-2,4531107703.8,9309.2
2019-02-25 10:29:01,-105.2,-80,196.6,90,-78.9,-2,4532561812.4,9868.3
2019-02-25 10:29:02,-103.9,-80,202.6,90,-77.6,-2,4533744483.4,7996.4
2019-02-25 10:29:03,-102.6,-80,211.6,90,-76.3,-2,4535027820,8701.7
2019-02-25 10:29:04,-101.3,-80,220.6,90,-75,-2,4536341566,8908
2019-02-25 10:29:05,-99.4,-80,230.8,90,-73.7,-2,4537745791.2,9524
2019-02-25 10:29:06,-97.5,-80,241,90,-72.4,-2,4539089647,9084
2019-02-25 10:29:08,-96.5,-80,245.6,90,-70.7,-2,4540462264.4,9244.7
2019-02-25 10:29:09,-94.6,-80,258.8,90,-69,-2,4542046099.8,10591
2019-02-25 10:29:10,-92.7,-80,256.2,90,-71.5,-2,4543525374.8,9846
2019-02-25 10:29:11,-95.3,-80,242.2,90,-74,-2,4545124789.4,10942.2
2019-02-25 10:29:13,-97.9,-80,228.2,90,-76.5,-2,4546447823,9126.4
2019-02-25 10:29:14,-99.3,-80,223.8,90,-77.9,-2,4547951964.8,10403.4
2019-02-25 10:29:15,-100.7,-80,216.4,90,-79.9,-2,4549355590.8,9712.5
2019-02-25 10:29:16,-102.1,-80,204.2,90,-81.9,-2,4550819136.8,10125.6
2019-02-25 10:29:17,-104.1,-80,192,90,-83.9,-2,4552342902.4,10627.8
2019-02-25 10:29:19,-106.1,-80,179.8,90,-85.9,-2,4553866668,10627.8
2019-02-25 10:29:20,-107.2,-80,173.2,90,-87.6,-2,4555239585,9698.9
2019-02-25 10:29:21,-109.1,-80,159.8,90,-89.3,-2,4556401284,8352.6
2019-02-25 10:29:22,-111,-80,146.4,90,-89.5,-2,4557636984.2,8880.5
2019-02-25 10:29:23,-111.2,-80,145.2,90,-89.7,-2,4558631656.2,7136.1
2019-02-25 10:29:24,-111.4,-80,144,90,-89.9,-2,4559626328.2,7136.1
2019-02-25 10:29:25,-112.8,-80,130,90,-91.2,-2,4560439892,5859.1
2019-02-25 10:29:26,-114.2,-80,116,90,-91.9,-2,4561072497.4,4546.2
2019-02-25 10:29:28,-115.6,-80,106.8,90,-92.6,-2,4561524444,3272.6
2019-02-25 10:29:29,-116.4,-80,96.8,90,-93.3,-2,4561855801.6,2366.8
2019-02-25 10:29:30,-117.2,-80,86.8,90,-94,-2,4562217418.8,2508.5
2019-02-25 10:29:32,-118,-80,77.2,90,-94,-2,4562548926.2,2290
2019-02-25 10:29:33,-118,-80,74.4,90,-94,-2,4562910693.2,2508.4
2019-02-25 10:29:34,-117.5,-80,79.2,90,-94,-2,4563363089.2,3203.3
2019-02-25 10:29:35,-117,-80,83.2,90,-94,-2,4563996743.2,4111.5
2019-02-25 10:29:36,-116.5,-80,87.2,90,-94,-2,4564690616.8,4539
2019-02-25 10:29:38,-116.7,-80,87,90,-94,-2,4565384490.4,4539
2019-02-25 10:29:39,-116.9,-80,86.8,90,-94,-2,4566048104.4,4282.8
2019-02-25 10:29:40,-117.1,-80,86.6,90,-94,-2,4566771938,4700.7
2019-02-25 10:29:41,-117.3,-80,92,90,-94,-2,4567495921.4,4712.1
2019-02-25 10:29:43,-116.4,-80,103.6,90,-93.2,-2,4568310384,5192
2019-02-25 10:29:44,-115.5,-80,114.8,90,-92.4,-2,4569124846.6,5192
2019-02-25 10:29:45,-114.6,-80,126,90,-91.6,-2,4570092704.4,6270.6
2019-02-25 10:29:46,-114.2,-80,124.4,90,-90.8,-2,4570819384.2,4511.5
2019-02-25 10:29:47,-114.3,-80,122.8,90,-90,-2,4571638640.4,5549.2
2019-02-25 10:29:49,-114.4,-80,121.2,90,-89.2,-2,4572509727.4,5937.7
2019-02-25 10:29:50,-113.8,-80,127,90,-88.4,-2,4573479982,6590.6
2019-02-25 10:29:51,-113.2,-80,133,90,-87.6,-2,4574420126.8,6410.7
2019-02-25 10:29:52,-113.3,-80,132.6,90,-87.8,-2,4575390531.2,6613.4
2019-02-25 10:29:53,-113.4,-80,127.4,90,-88,-2,4576541894,7889.3
2019-02-25 10:29:54,-114.6,-80,116,90,-89,-2,4577700597,8194.7
2019-02-25 10:29:56,-115.8,-80,104.6,90,-90,-2,4579163543.8,9967.8
2019-02-25 10:29:57,-115.1,-80,108.8,90,-89.3,-2,4580442835.8,8670.8
2019-02-25 10:29:58,-114.4,-80,118.2,90,-88.6,-2,4581940236.6,10212.2
2019-02-25 10:29:59,-113.2,-80,127.8,90,-87.9,-2,4583133693.2,8053.7
2019-02-25 10:30:01,-112,-80,137.4,90,-87.2,-2,4584750784.2,9726.9
2019-02-25 10:30:02,-110.8,-80,146.6,90,-86.5,-2,4586449666,10390.6
