Systime,RSRP(dBm),RSRQ(dB),SNR(dB),SINR,RSSI(dBm),Ec/Io(dB),OutOctets,Rate (KBit/s)
2019-01-17 10:32:05,-102,-90,203.8,90,-79,-2,3038770484,25672.6
2019-01-17 10:32:06,-102.5,-90,202.4,90,-79.6,-2,3044377797.6,23765.6
2019-01-17 10:32:08,-103,-90,200.2,90,-80.2,-2,3049231018,21663.6
2019-01-17 10:32:09,-104.7,-90,190.6,90,-81.8,-2,3053951365.8,22639.9
2019-01-17 10:32:11,-106.4,-90,181.4,90,-83.4,-2,3057857700.4,19287.4
2019-01-17 10:32:12,-107.6,-90,172.2,90,-85,-2,3061583076.6,19095.6
2019-01-17 10:32:14,-108.8,-90,161.8,90,-86,-2,3064614279.6,16730.6
2019-01-17 10:32:16,-110,-90,151.8,90,-87,-2,3067150393.6,14702.3
2019-01-17 10:32:17,-111.2,-90,142.4,90,-88,-2,3069263023,12265.5
2019-01-17 10:32:19,-112.9,-90,129,90,-89,-2,3071134324.6,10891.7
2019-01-17 10:32:20,-114.6,-90,115.6,90,-90,-2,3072763699.2,9051.1
2019-01-17 10:32:21,-116.3,-90,102.2,90,-91,-2,3074332554.6,8698.1
2019-01-17 10:32:22,-118,-90,90,90,-92,-2,3075750561.4,7937.2
2019-01-17 10:32:23,-118.5,-90,83.6,90,-92,-2,3076745982.4,5547.4
2019-01-17 10:32:25,-119,-90,79.6,90,-92,-2,3077771513.2,5694.5
2019-01-17 10:32:26,-119.5,-90,75.6,90,-92,-2,3078766934.2,5554.3
2019-01-17 10:32:27,-120,-90,72.8,90,-92,-2,3079521177.2,4443.8
2019-01-17 10:32:28,-120.5,-90,70,90,-92,-2,3080395859.4,5515.3
2019-01-17 10:32:30,-121,-90,67.2,90,-92,-2,3081150252.2,4819.7
2019-01-17 10:32:31,-121,-90,64.8,90,-92,-2,3081904345.4,4983.3
2019-01-17 10:32:32,-121,-90,62.4,90,-92,-2,3082658588.4,5047.9
2019-01-17 10:32:33,-121,-90,60,90,-92,-2,3083473051,5452.2
2019-01-17 10:32:34,-121,-90,57.6,90,-92,-2,3084377992.8,6093.5
2019-01-17 10:32:36,-121,-90,56.6,90,-92,-2,3085282635,5809.1
2019-01-17 10:32:37,-121,-90,53.2,90,-92,-2,3086096947.8,5386.3
2019-01-17 10:32:38,-121,-90,49.8,90,-92,-2,3086941370.4,5622.8
2019-01-17 10:32:39,-121,-90,46.2,90,-92,-2,3087846162.4,6027.4
2019-01-17 10:32:41,-121,-90,42.2,90,-92,-2,3088630215.6,5044.5
2019-01-17 10:32:42,-121,-90,38.2,90,-92,-2,3089384159,4946.7
2019-01-17 10:32:43,-121,-90,38.8,90,-92,-2,3090168212.2,5104.1
2019-01-17 10:32:44,-121,-90,39.4,90,-92,-2,3090952265.4,5079.5
2019-01-17 10:32:46,-121,-90,40,90,-92,-2,3091796837.8,5554.3
2019-01-17 10:32:47,-121,-90,40.6,90,-92,-2,3092701629.8,5989.9
2019-01-17 10:32:48,-121,-90,41.4,90,-92,-2,3093697350.4,6881.3
2019-01-17 10:32:49,-121,-90,42.2,90,-92,-2,3094794036.2,7576.3
2019-01-17 10:32:50,-121,-90,43,90,-92,-2,3095864956.4,7294
2019-01-17 10:32:51,-121,-90,44,90,-92,-2,3096935876.6,7288.5
2019-01-17 10:32:53,-121,-90,45,90,-92,-2,3097946577.2,6975.2
2019-01-17 10:32:54,-121,-90,46,90,-92,-2,3099047757,7456.8
2019-01-17 10:32:55,-121,-90,46,90,-92,-2,3100118827,7271.8
2019-01-17 10:32:56,-121,-90,46,90,-92,-2,3101250266.4,7715.7
2019-01-17 10:32:57,-121,-90,46.4,90,-92,-2,3102291226.6,7057
2019-01-17 10:32:58,-121,-90,48.4,90,-92,-2,3103422965.6,7697.7
2019-01-17 10:33:00,-121,-90,50.4,90,-92,-2,3104463925.8,7017.4
2019-01-17 10:33:01,-121,-90,51.6,90,-92,-2,3105524210.2,7209.1
2019-01-17 10:33:02,-121,-90,52.8,90,-92,-2,3106610110.4,7457.5
2019-01-17 10:33:03,-121,-90,54,90,-92,-2,3107756380,7852.1
2019-01-17 10:33:05,-121,-90,55.2,90,-92,-2,3109023538.2,8400.3
2019-01-17 10:33:06,-121,-90,57.6,90,-92,-2,3110320656.4,8487.9
2019-01-17 10:33:08,-121,-90,60,90,-92,-2,3111708403.6,8998.5
2019-01-17 10:33:09,-121,-90,62.4,90,-92,-2,3113065891.2,8754.2
2019-01-17 10:33:10,-121,-90,64.4,90,-92,-2,3114513858,9381
2019-01-17 10:33:11,-121,-90,64.4,90,-92,-2,3115840786.4,8546.2
2019-01-17 10:33:12,-121,-90,64.4,90,-92,-2,3117348523.4,9755.3
2019-01-17 10:33:13,-121,-90,65.2,90,-92,-2,3118826300.4,9468.9
2019-01-17 10:33:15,-121,-90,66.2,90,-92,-2,3120243708,8991.2
2019-01-17 10:33:17,-121,-90,67.2,90,-92,-2,3121630856,8574.2
2019-01-17 10:33:18,-121,-90,68.2,90,-92,-2,3122897115.4,8026
2019-01-17 10:33:19,-121,-90,67,90,-92,-2,3124103155.2,7898
2019-01-17 10:33:20,-121,-90,65.8,90,-92,-2,3125218715.8,7290.2
2019-01-17 10:33:22,-121,-90,64.6,90,-92,-2,3126273907,6867.9
2019-01-17 10:33:23,-121,-90,63.4,90,-92,-2,3127298838.6,6682.1
2019-01-17 10:33:24,-121,-90,62.8,90,-92,-2,3128263700.4,6229.7
2019-01-17 10:33:25,-121,-90,62.2,90,-92,-2,3128957424.2,4429.5
2019-01-17 10:33:26,-120.4,-90,67.6,90,-92,-2,3129832106.4,5292
2019-01-17 10:33:27,-119.8,-90,72.8,90,-92,-2,3130948266.2,6971.3
2019-01-17 10:33:29,-118.5,-90,83.2,90,-91.3,-2,3132275644,8671.1
2019-01-17 10:33:30,-117.2,-90,93.6,90,-90.6,-2,3133905018.6,10599.9
2019-01-17 10:33:31,-115.9,-90,105,90,-89.9,-2,3136047158.6,14192.8
2019-01-17 10:33:32,-113.9,-90,121.2,90,-88.5,-2,3138430776.2,15999.9
2019-01-17 10:33:33,-111.9,-90,137.4,90,-87.1,-2,3140995202.4,17353.2
2019-01-17 10:33:34,-110.9,-90,147,90,-86.7,-2,3143650407.4,17989
2019-01-17 10:33:35,-109.9,-90,156.4,90,-86.3,-2,3146456610.8,19075.6
2019-01-17 10:33:38,-108.2,-90,171.6,90,-85.1,-2,3149745170.2,20649.1
2019-01-17 10:33:39,-107.1,-90,180.8,90,-83.9,-2,3153154618.2,21138.4
2019-01-17 10:33:40,-107.6,-90,176,90,-82.7,-2,3156322888.2,19526.9
2019-01-17 10:33:42,-108.8,-90,166,90,-83.7,-2,3159189461,17450.4
2019-01-17 10:33:43,-110,-90,156,90,-84.7,-2,3161912225.8,16462.6
2019-01-17 10:33:44,-110.7,-90,151,90,-85.7,-2,3164152784.4,12846.3
2019-01-17 10:33:46,-112.1,-90,141.2,90,-86.3,-2,3166242494.4,11768.4
2019-01-17 10:33:47,-112.7,-90,138.2,90,-86.9,-2,3169057086.6,14956.5
2019-01-17 10:33:48,-112.3,-90,141.8,90,-86.5,-2,3171992417.6,15533.7
2019-01-17 10:33:50,-113.2,-90,133.2,90,-86.1,-2,3174806860,14652.2
2019-01-17 10:33:51,-114.8,-90,118.8,90,-87.7,-2,3177108686.8,12858.7
2019-01-17 10:33:52,-116.4,-90,109.2,90,-89.3,-2,3179289625,12229.7
2019-01-17 10:33:53,-116.4,-90,113.6,90,-90.9,-2,3181530782.8,12604
2019-01-17 10:33:55,-116.4,-90,118,90,-91,-2,3183922639.4,13568.9
2019-01-17 10:33:56,-115.9,-90,122.2,90,-91.1,-2,3186397635,13977.3
2019-01-17 10:33:57,-115.9,-90,121.4,90,-91.2,-2,3188842071.4,13971.3
2019-01-17 10:33:58,-115.9,-90,120.6,90,-92.4,-2,3191246061.8,13731.1
2019-01-17 10:34:00,-116.7,-90,113,90,-93.6,-2,3192995576,10965.4
2019-01-17 10:34:01,-117.5,-90,105.4,90,-93.8,-2,3194714531,10685.1
2019-01-17 10:34:02,-116.5,-90,115.2,90,-94,-2,3196343006.8,10049.6
2019-01-17 10:34:03,-115.5,-90,130.2,90,-92.3,-2,3198605136.6,14660.6
2019-01-17 10:34:04,-113.6,-90,140.4,90,-90.6,-2,3200897376.2,15460.9
2019-01-17 10:34:05,-111.7,-90,150.6,90,-88.9,-2,3203323387.2,16493
2019-01-17 10:34:07,-109.8,-90,160.8,90,-87.2,-2,3205810067.2,17043.8
2019-01-17 10:34:08,-108.4,-90,171.2,90,-87.1,-2,3208115938.6,16119.9
2019-01-17 10:34:09,-108.9,-90,167,90,-87,-2,3210361440.6,15565.3
2019-01-17 10:34:11,-109.4,-90,162.6,90,-86.9,-2,3212616829.4,15256.9
2019-01-17 10:34:12,-109.9,-90,157.6,90,-86.8,-2,3214621003.6,13506.3
2019-01-17 10:34:14,-110.4,-90,152.6,90,-87.7,-2,3216414109.6,12268.3
2019-01-17 10:34:15,-111.4,-90,142.4,90,-88.6,-2,3218207215.6,12268.3
2019-01-17 10:34:16,-112.4,-90,127,90,-90.2,-2,3219456997,8307
2019-01-17 10:34:17,-114.3,-90,112.4,90,-91.8,-2,3220435340.8,6372.6
2019-01-17 10:34:18,-116.2,-90,97.8,90,-93.4,-2,3221219394,4910.8
2019-01-17 10:34:19,-118.1,-90,83.2,90,-95,-2,3221822339,3611.9
2019-01-17 10:34:21,-120,-90,68.2,90,-95,-2,3222425134.2,3610.3
2019-01-17 10:34:22,-120,-90,67.6,90,-95,-2,3223058189,3839
2019-01-17 10:34:23,-120,-90,67.2,90,-95,-2,3223570654.8,3338.3
2019-01-17 10:34:24,-120,-90,67.4,90,-95,-2,3224143340.2,3771.2
2019-01-17 10:34:25,-120,-90,67.6,90,-95,-2,3224685766,3625.3
2019-01-17 10:34:27,-120,-90,67.8,90,-95,-2,3225318671,4223.4
2019-01-17 10:34:28,-120,-90,68,90,-95,-2,3225921616,3961.7
2019-01-17 10:34:29,-120,-90,67.6,90,-95,-2,3226524561,3956.8
2019-01-17 10:34:30,-120,-90,67.2,90,-95,-2,3227097396.2,3810
2019-01-17 10:34:31,-120,-90,66.6,90,-95,-2,3227730451,4164.5
2019-01-17 10:34:33,-120,-90,66.4,90,-95,-2,3228393465.8,4330.8
2019-01-17 10:34:34,-120,-90,66.4,90,-95,-2,3229026520.6,4122.6
2019-01-17 10:34:35,-120,-90,66.4,90,-95,-2,3229689685.2,4362.1
2019-01-17 10:34:37,-120,-90,66.4,90,-95,-2,3230323039.6,4061
2019-01-17 10:34:38,-120,-90,66.8,90,-95,-2,3230992196.2,4233.2
2019-01-17 10:34:40,-120,-90,67,90,-95,-2,3231631093.2,3990.1
2019-01-17 10:34:41,-120,-90,67.2,90,-95,-2,3232299950.2,4255.3
2019-01-17 10:34:42,-120,-90,67.2,90,-95,-2,3232938697.4,4075.9
2019-01-17 10:34:43,-120,-90,67,90,-95,-2,3233607554.4,4257.6
2019-01-17 10:34:44,-120,-90,67,90,-95,-2,3234246151.8,4035.9
2019-01-17 10:34:46,-120,-90,67,90,-95,-2,3234824529.6,3648.6
2019-01-17 10:34:47,-120,-90,67.2,90,-95,-2,3235432867.4,3913.8
2019-01-17 10:34:48,-120,-90,67.2,90,-95,-2,3236041205.2,3913.6
2019-01-17 10:34:49,-120,-90,67.2,90,-95,-2,3236649243.4,3887.3
2019-01-17 10:34:50,-120,-90,66.8,90,-95,-2,3237251589.2,3936.4
2019-01-17 10:34:52,-120,-90,66.6,90,-95,-2,3237853935,4011.7
2019-01-17 10:34:53,-120,-90,66.6,90,-95,-2,3238426171,3789.8
2019-01-17 10:34:54,-120,-90,66.6,90,-95,-2,3239058776.4,4218.3
2019-01-17 10:34:55,-120,-90,66.8,90,-95,-2,3239691381.8,4251.8
2019-01-17 10:34:56,-120,-90,66.6,90,-95,-2,3240324137,4315.2
2019-01-17 10:34:57,-119,-90,74.8,90,-94.3,-2,3240956892.2,4290.6
2019-01-17 10:34:59,-118,-90,82.8,90,-93.6,-2,3241499168.2,3723.8
2019-01-17 10:35:00,-117,-90,91,90,-92.9,-2,3242645437.8,6750.2
2019-01-17 10:35:01,-116,-90,99.4,90,-92.2,-2,3243952592.6,7907.4
2019-01-17 10:35:03,-115,-90,107.8,90,-91.5,-2,3245320266.6,8111.8
2019-01-17 10:35:04,-114,-90,116.2,90,-91.4,-2,3246732581,8430.5
2019-01-17 10:35:05,-113.8,-90,118,90,-91.3,-2,3248175604.4,8637.8
2019-01-17 10:35:06,-113.6,-90,120,90,-91.2,-2,3249588368.2,8375.5
2019-01-17 10:35:08,-113.4,-90,122,90,-91.1,-2,3251001281.8,8202.2
2019-01-17 10:35:10,-113.2,-90,124.4,90,-91,-2,3252564894.2,8815.2
2019-01-17 10:35:11,-114,-90,116.2,90,-91.6,-2,3254098396.8,8636.9
2019-01-17 10:35:12,-114.8,-90,111.8,90,-92.2,-2,3255692268.8,9078.3
2019-01-17 10:35:14,-115.6,-90,107.4,90,-92.8,-2,3256712556.6,6155.5
2019-01-17 10:35:15,-116.4,-90,102.8,90,-93.4,-2,3257692997.6,5835.7
2019-01-17 10:35:16,-117.2,-90,98.2,90,-94,-2,3258673288.8,6000.5
2019-01-17 10:35:18,-118,-90,93.6,90,-94,-2,3259669309,5875.8
2019-01-17 10:35:19,-118,-90,95.4,90,-94,-2,3260785618.6,6249.1
2019-01-17 10:35:21,-118,-90,93.4,90,-94,-2,3261992407.4,6670.4
2019-01-17 10:35:22,-118,-90,97.2,90,-94,-2,3263319785.2,7629
2019-01-17 10:35:23,-118,-90,101,90,-94,-2,3264647462.6,8000.4
2019-01-17 10:35:25,-118,-90,107.6,90,-94,-2,3266367166.6,10234.3
2019-01-17 10:35:26,-118,-90,110.4,90,-94,-2,3268207759.2,10912
2019-01-17 10:35:27,-118,-90,113.2,90,-94,-2,3270229010.6,11862.8
2019-01-17 10:35:28,-118,-90,116,90,-94,-2,3272430920.8,13078.7
2019-01-17 10:35:30,-118,-90,118.8,90,-94,-2,3274783679.6,14178.2
2019-01-17 10:35:31,-118,-90,121.6,90,-94,-2,3277226917.6,14943.9
2019-01-17 10:35:32,-118,-90,124.4,90,-94,-2,3279609786.2,14996.7
2019-01-17 10:35:33,-117,-90,136,90,-93.1,-2,3281932435.2,14808.8
2019-01-17 10:35:34,-116,-90,141.8,90,-92.2,-2,3284406831.6,15904
2019-01-17 10:35:36,-115,-90,147.6,90,-91.3,-2,3287032226.4,16898.2
2019-01-17 10:35:37,-114,-90,152.8,90,-90.4,-2,3289593057.4,16718.4
2019-01-17 10:35:39,-113,-90,157.6,90,-89.5,-2,3292368701.6,17316.9
2019-01-17 10:35:40,-112,-90,163.2,90,-88.6,-2,3295717780.2,20001.5
2019-01-17 10:35:42,-111,-90,168.8,90,-87.7,-2,3299036749,19672
2019-01-17 10:35:43,-110,-90,174.4,90,-86.8,-2,3302084280.2,17771.8
2019-01-17 10:35:44,-109,-90,171.8,90,-86.6,-2,3305373738.4,18553.1
2019-01-17 10:35:46,-108.9,-90,169.2,90,-86.4,-2,3308844155,19718.3
2019-01-17 10:35:47,-107.3,-90,176.8,90,-84.8,-2,3312525939.4,21192.8
2019-01-17 10:35:48,-105.7,-90,184.4,90,-83.2,-2,3316267494,21515.3
2019-01-17 10:35:49,-104.1,-90,192,90,-81.6,-2,3319646682.4,19123.7
2019-01-17 10:35:50,-104.7,-90,186.6,90,-82.1,-2,3322970444.8,19024.1
2019-01-17 10:35:51,-105.3,-90,181.6,90,-82.6,-2,3326200282.6,19452.3
2019-01-17 10:35:52,-105.9,-90,175.8,90,-82,-2,3328917504.8,17654.4
2019-01-17 10:35:53,-105.3,-90,177.4,90,-81.4,-2,3331752769.4,18937.4
2019-01-17 10:35:55,-104.7,-90,179,90,-80.8,-2,3334763150.2,20207.3
2019-01-17 10:35:56,-104.6,-90,187,90,-79.5,-2,3337947149.2,22643.5
2019-01-17 10:35:57,-103.6,-90,195,90,-78.2,-2,3340920229.8,21281.1
2019-01-17 10:35:58,-105.8,-90,181.2,90,-79.2,-2,3343591463.4,19186
2019-01-17 10:35:59,-108,-90,167.4,90,-81.4,-2,3346051029.6,17854
2019-01-17 10:36:00,-110.2,-90,153.6,90,-83.6,-2,3348733947.6,19457.3
2019-01-17 10:36:01,-110.2,-90,152.8,90,-83.7,-2,3351326236.6,18811.2
2019-01-17 10:36:02,-110.2,-90,153.4,90,-83.8,-2,3353736968,17524.6
2019-01-17 10:36:04,-110.2,-90,154,90,-85,-2,3355875962.2,15557.9
2019-01-17 10:36:05,-111.4,-90,142.6,90,-86.2,-2,3357655436.4,12877.6
2019-01-17 10:36:06,-112.6,-90,131.2,90,-87.4,-2,3359320163.8,11941.9
2019-01-17 10:36:07,-113.9,-90,120,90,-88.6,-2,3360388537.4,7550.9
2019-01-17 10:36:08,-115.2,-90,108.8,90,-89.8,-2,3361456761.2,7573.8
2019-01-17 10:36:10,-115.8,-90,104,90,-91,-2,3362585354.4,7973.6
2019-01-17 10:36:11,-116.4,-90,98,90,-91,-2,3363596055,7123.8
2019-01-17 10:36:12,-117,-90,92,90,-91,-2,3364441226.6,5903
2019-01-17 10:36:13,-117.6,-90,86,90,-91,-2,3365104990.4,4594.6
2019-01-17 10:36:14,-118.2,-90,79.8,90,-91,-2,3365768904,4374.8
2019-01-17 10:36:16,-118.8,-90,71.8,90,-91,-2,3366432667.8,4388.3
2019-01-17 10:36:17,-119.4,-90,68.4,90,-91,-2,3367036212,3954.7
2019-01-17 10:36:18,-120,-90,65,90,-91,-2,3367639606.4,4057.2
2019-01-17 10:36:19,-120,-90,63.2,90,-91,-2,3368273110.6,4239.4
2019-01-17 10:36:20,-120,-90,62.4,90,-91,-2,3368846395.2,3755.1
2019-01-17 10:36:21,-120,-90,61.6,90,-91,-2,3369449639.8,4015.5
2019-01-17 10:36:22,-120,-90,61.4,90,-91,-2,3370050337.8,3979.9
2019-01-17 10:36:24,-120,-90,61.2,90,-91,-2,3370653582.4,4007.6
2019-01-17 10:36:25,-120,-90,60.8,90,-91,-2,3371317196.4,4438.2
2019-01-17 10:36:26,-120,-90,59.2,90,-91,-2,3371890181.4,4021.5
2019-01-17 10:36:27,-120,-90,59.4,90,-91,-2,3372402946.8,3601.5
2019-01-17 10:36:28,-120,-90,59.6,90,-91,-2,3372915712.2,3603.5
2019-01-17 10:36:29,-120,-90,59.8,90,-91,-2,3373428477.6,3573.6
2019-01-17 10:36:30,-120,-90,59.8,90,-91,-2,3373910983.4,3372.1
2019-01-17 10:36:32,-120,-90,58.8,90,-91,-2,3374393189.6,3408.3
2019-01-17 10:36:33,-120,-90,58,90,-91,-2,3374815326,2967.6
2019-01-17 10:36:34,-120,-90,58,90,-91,-2,3375243454.4,3038.9
2019-01-17 10:36:35,-120,-90,58,90,-91,-2,3375671433,3063.8
2019-01-17 10:36:36,-120,-90,58.2,90,-91,-2,3376039042.2,2633.2
2019-01-17 10:36:37,-120,-90,58.4,90,-91,-2,3376437060.8,2756
2019-01-17 10:36:39,-120,-90,58.4,90,-91,-2,3376865339,2925.4
2019-01-17 10:36:40,-120,-90,58.8,90,-91,-2,3377353836.8,3359.2
2019-01-17 10:36:41,-120,-90,59.2,90,-91,-2,3377812374.6,3136.1
2019-01-17 10:36:42,-120,-90,59.2,90,-91,-2,3378270912.4,3157.1
2019-01-17 10:36:43,-120,-90,59.2,90,-91,-2,3378729450.2,3155.9
2019-01-17 10:36:44,-120,-90,59,90,-91,-2,3379217948,3362.2
2019-01-17 10:36:46,-120,-90,58.6,90,-91,-2,3379640084.4,2872.7
2019-01-17 10:36:47,-120,-90,58.2,90,-91,-2,3380032260.8,2661.5
2019-01-17 10:36:49,-120,-90,58.2,90,-91,-2,3380545176,3312.4
2019-01-17 10:36:50,-120,-90,58,90,-91,-2,3381027681.8,3123
2019-01-17 10:36:51,-120,-90,58.4,90,-91,-2,3381510037.8,3170.2
2019-01-17 10:36:52,-120,-90,58.4,90,-91,-2,3381902064.4,2516.3
2019-01-17 10:36:53,-120,-90,58.4,90,-91,-2,3382354460.4,2983.4
2019-01-17 10:36:55,-120,-90,59,90,-91,-2,3382837116,3096.8
2019-01-17 10:36:56,-120,-90,59.4,90,-91,-2,3383289811.6,2854.2
2019-01-17 10:36:57,-120,-90,59.8,90,-91,-2,3383742507.2,2868.6
2019-01-17 10:36:58,-120,-90,60.2,90,-91,-2,3384195202.8,2868.6
2019-01-17 10:36:59,-120,-90,60.6,90,-91,-2,3384678008.2,3086.4
2019-01-17 10:37:00,-120,-90,60.6,90,-91,-2,3385070184.6,2650.9
2019-01-17 10:37:02,-120,-90,60.6,90,-91,-2,3385462510.8,2711
2019-01-17 10:37:03,-120,-90,60.2,90,-91,-2,3385854837,2716.4
2019-01-17 10:37:04,-120,-90,59.8,90,-91,-2,3386337642.4,3366.2
2019-01-17 10:37:05,-120,-90,59.6,90,-91,-2,3386729818.8,2715.4
2019-01-17 10:37:06,-120,-90,59.4,90,-91,-2,3387121995.2,2820.4
2019-01-17 10:37:07,-120,-90,59.4,90,-91,-2,3387514021.8,2844.7
2019-01-17 10:37:08,-120,-90,59,90,-91,-2,3387875938.6,2621.7
2019-01-17 10:37:09,-120,-90,58.6,90,-91,-2,3388298075,3043.7
2019-01-17 10:37:10,-120,-90,58.4,90,-91,-2,3388720361.2,3041.5
2019-01-17 10:37:12,-120,-90,58.2,90,-91,-2,3389112537.6,2826.1
2019-01-17 10:37:13,-120,-90,58.2,90,-91,-2,3389564783.8,3267.7
2019-01-17 10:37:14,-120,-90,58,90,-91,-2,3390077399.4,3706.6
2019-01-17 10:37:15,-120,-90,57.8,90,-91,-2,3390589865.2,3699.2
2019-01-17 10:37:16,-120,-90,57.4,90,-91,-2,3391102331,3699.2
2019-01-17 10:37:17,-118.9,-90,68.2,90,-91,-2,3391795755.2,5025.8
2019-01-17 10:37:18,-117.8,-90,79,90,-91,-2,3393092873.4,9321.9
2019-01-17 10:37:19,-116.7,-90,90,90,-91,-2,3394664575,11349.8
2019-01-17 10:37:21,-115.6,-90,101,90,-91,-2,3396508013.8,12818.6
2019-01-17 10:37:22,-114.5,-90,111.8,90,-91,-2,3398592780.4,14343.8
2019-01-17 10:37:23,-114.4,-90,114,90,-91,-2,3400798435.6,15212.4
2019-01-17 10:37:24,-114.3,-90,116.2,90,-91,-2,3403336197.4,17486.7
2019-01-17 10:37:25,-113,-90,129.6,90,-90.3,-2,3406115287,19240.5
2019-01-17 10:37:26,-111.7,-90,143,90,-89.6,-2,3408894376.6,19226
2019-01-17 10:37:27,-110.4,-90,156.4,90,-88.9,-2,3411824464.6,20309.1
2019-01-17 10:37:29,-111.6,-90,146.2,90,-89.3,-2,3414513224.8,18545.9
2019-01-17 10:37:30,-112.8,-90,136,90,-89.7,-2,3416718880,15091.9
2019-01-17 10:37:31,-114,-90,126,90,-90.1,-2,3418710321.2,13496.7
2019-01-17 10:37:32,-115.2,-90,116,90,-90.5,-2,3420369805.6,11605.9
2019-01-17 10:37:33,-116.4,-90,106,90,-90.9,-2,3422059250,11993.1
2019-01-17 10:37:34,-116,-90,110,90,-91.3,-2,3423808764.2,12461.3
2019-01-17 10:37:35,-115.6,-90,114,90,-91.7,-2,3425316800.8,10667.7
2019-01-17 10:37:37,-116.4,-90,107,90,-92.8,-2,3426643579.4,9288
2019-01-17 10:37:38,-117.2,-90,99.8,90,-93.9,-2,3428211985.4,11053.3
2019-01-17 10:37:39,-118,-90,92.6,90,-95,-2,3429810201.6,11292.3
2019-01-17 10:37:40,-117.4,-90,97.8,90,-95,-2,3431408417.8,11292.3
2019-01-17 10:37:41,-116.8,-90,103,90,-95,-2,3432916454.4,10642.3
2019-01-17 10:37:42,-116.9,-90,101.8,90,-95,-2,3434364121.6,10203.2
2019-01-17 10:37:43,-115.2,-90,115.6,90,-93.6,-2,3436415333,14660.9
2019-01-17 10:37:45,-113.5,-90,130,90,-92.2,-2,3438472686.2,14321.2
2019-01-17 10:37:46,-112.4,-90,139,90,-90.8,-2,3440630405.4,14689.6
2019-01-17 10:37:47,-111.3,-90,148,90,-89.4,-2,3442936127,15941.1
2019-01-17 10:37:48,-110.2,-90,157,90,-88,-2,3445718062.8,19397
2019-01-17 10:37:49,-109.1,-90,166.2,90,-86.6,-2,3448499699,19447.3
2019-01-17 10:37:51,-108,-90,175.2,90,-85.2,-2,3451402523.4,19623.1
2019-01-17 10:37:52,-106.9,-90,184,90,-83.8,-2,3454630563.6,21719
2019-01-17 10:37:53,-105.8,-90,192.8,90,-82.4,-2,3458416459,25343.7
2019-01-17 10:37:55,-104,-90,208,90,-81,-2,3462485027,27203.3
2019-01-17 10:37:56,-104,-90,208.2,90,-81,-2,3466371887.6,25799.8
2019-01-17 10:37:57,-104,-90,207.8,90,-81,-2,3470131867.6,25264.8
2019-01-17 10:37:58,-104,-90,207.4,90,-81,-2,3473791781.2,24844.7
2019-01-17 10:37:59,-104,-90,200.4,90,-81.8,-2,3477303842.2,23774.4
2019-01-17 10:38:00,-104.9,-90,193.4,90,-82.6,-2,3480339838.8,20365.5
2019-01-17 10:38:01,-105.8,-90,186.2,90,-83.4,-2,3483044178.2,17922
2019-01-17 10:38:02,-106.7,-90,179.2,90,-84.2,-2,3485667625.6,18051.7
2019-01-17 10:38:04,-108.2,-90,166.4,90,-85,-2,3488015890.4,16249.6
2019-01-17 10:38:05,-109.7,-90,153.6,90,-85.8,-2,3489806000.4,12653.6
2019-01-17 10:38:06,-111.2,-90,140.8,90,-86.6,-2,3491373957,11216.7
2019-01-17 10:38:07,-112.7,-90,128,90,-87.4,-2,3492580296.4,8605
2019-01-17 10:38:08,-113.2,-90,124.8,90,-88.2,-2,3493907374.6,9456.3
2019-01-17 10:38:09,-113.7,-90,121.6,90,-89,-2,3495335867.4,10238.2
2019-01-17 10:38:10,-114.2,-90,125.2,90,-89,-2,3496908917.2,11286.5
2019-01-17 10:38:12,-113.8,-90,128.8,90,-89,-2,3498632965.4,12239.5
2019-01-17 10:38:13,-113.4,-90,132.6,90,-89,-2,3500357013.6,12239.5
2019-01-17 10:38:14,-113,-90,136.4,90,-89,-2,3502485671.6,15216.4
2019-01-17 10:38:15,-112,-90,146.2,90,-89,-2,3504786599.6,16384.9
2019-01-17 10:38:16,-111,-90,156,90,-89,-2,3507284514.6,17806.2
2019-01-17 10:38:17,-110,-90,165.6,90,-89,-2,3510185391.6,20822.4
2019-01-17 10:38:18,-109,-90,175.2,90,-89,-2,3513371787.4,22889.6
2019-01-17 10:38:20,-109,-90,172.6,90,-89,-2,3516513992.2,22332
2019-01-17 10:38:21,-109,-90,169.8,90,-89,-2,3519615002,21446.8
2019-01-17 10:38:22,-109,-90,166.8,90,-89,-2,3522872852.4,22593.5
2019-01-17 10:38:23,-109,-90,163.8,90,-89,-2,3526076774.8,22303.8
2019-01-17 10:38:25,-109,-90,160.8,90,-89,-2,3529521875.2,23955.2
2019-01-17 10:38:26,-109,-90,157.6,90,-89,-2,3532612848.4,20858.9
2019-01-17 10:38:27,-109,-90,154.4,90,-89,-2,3535963874.4,22965.1
2019-01-17 10:38:28,-109,-90,150,90,-89,-2,3539299021.6,22831.4
2019-01-17 10:38:29,-109,-90,145.8,90,-89,-2,3542412015.4,21138.4
2019-01-17 10:38:31,-109,-90,141.6,90,-89,-2,3545420748.4,20062.7
2019-01-17 10:38:32,-109,-90,140,90,-89.7,-2,3548323123.4,19580.3
2019-01-17 10:38:33,-110.3,-90,131,90,-90.4,-2,3550984020.8,18398.5
2019-01-17 10:38:34,-111.6,-90,121.8,90,-91.1,-2,3553222931.6,15321.3
2019-01-17 10:38:35,-112.9,-90,112.6,90,-91.8,-2,3555244183,13799.3
