Time,RSSI(dBm),SNR(dB),RSRP(dBm),RSRQ(dB),CELL RSSI(dBm),CELL RSRP(dBm),CELL RSRQ(dB),AVAILABLE BANDWIDTH(MHz),SENT BYTES,RATE(MBit/s)
12:15:46,-72,-3,-107,-13,-73.9,-107.9,-14.4,20,1304107916,13.290256
12:15:51,-72,-2.4,-107,-13,-74.9,-109.2,-15.1,20,1309598086,8.784272
12:15:55,-72,-1.8,-107,-13,-72.5,-104.8,-13.4,20,1316812454,14.428736
12:16:00,-72,-0.8,-107,-13,-73.1,-106.8,-13.6,20,1323794632,11.1714848
12:16:04,-72,-3,-107,-13,-74.6,-108.6,-15.2,20,1328323086,9.056908
12:16:09,-72,-4.6,-113,-20,-74.8,-116.2,-20,10,1332090556,6.027952
12:16:14,-86,5,-113,-10,-87.6,-112,-9,10,1336476700,7.0178304
12:16:18,-86,2.6,-113,-10,-89,-115.6,-10.2,10,1340699562,8.445724
12:16:23,-86,6,-113,-10,-86.7,-113.3,-9.7,10,1344784608,6.5360736
12:16:27,-86,4.2,-118,-10,-90.9,-117.2,-11.4,10,1349311564,9.053912
12:16:32,-75,-4,-111,-20,-75.1,-107.6,-15.1,20,1354439218,8.2042464
12:16:37,-75,-3.2,-105,-15,-75.2,-112.4,-16.7,20,1359560880,8.1946592
12:16:46,-125,-125,-125,-125,-76.2,-116.9,-20,20,1360164574,0.5366168889
12:16:54,-125,-125,-125,-125,-75.3,-117.7,-20,20,1371889420,11.724846
12:20:54,-60,15.8,-89,-10,-56.7,-92.1,-12.9,20,14449756,23.1195328
12:20:58,-60,-3.2,-89,-10,-66.4,-103.7,-20,20,29620002,30.340492
12:21:03,-51,10.2,-78,-11,-62.3,-100.9,-20,20,53101152,37.56984
12:21:07,-51,12.8,-78,-11,-64.2,-93.8,-18.1,20,78811326,51.420348
12:21:12,-59,12.2,-86,-11,-62.4,-97.9,-20,20,104497532,41.0979296
12:21:16,-59,9.8,-86,-11,-70.9,-87.3,-14.7,20,126922592,44.85012
12:21:21,-59,9.4,-86,-11,-64.2,-86.7,-14.4,20,146549388,31.4028736
12:21:25,-59,8.6,-86,-11,-77.6,-99.7,-18.5,20,169495752,45.892728
12:21:30,-59,5.6,-94,-11,-54.9,-91.8,-15.3,20,190458764,33.5408192
12:21:34,-59,-3,-94,-16,-65.7,-90.1,-17.9,20,206860366,32.803204
12:21:39,-59,5.2,-88,-16,-61.9,-88.3,-8,20,231598338,39.5807552
12:21:44,-59,8.6,-88,-8,-62.3,-87.5,-7.1,20,255750592,38.6436064
12:21:48,-48,19.8,-81,-8,-61.9,-87.8,-6.5,20,283229904,54.958624
12:21:53,-62,12.2,-88,-8,-63.9,-89.6,-6.6,20,307984354,39.60712
12:21:57,-62,12,-94,-8,-65.2,-91.7,-7.4,20,328989310,42.009912
12:22:02,-69,7,-94,-8,-62.7,-91.1,-7,20,352870426,38.2097856
12:22:07,-57,8.2,-94,-8,-64.5,-94.7,-8.5,20,377913990,40.0697024
12:22:11,-67,10.8,-94,-8,-68.8,-93.2,-7,20,403329058,50.830136
12:22:16,-67,13.4,-94,-8,-63.7,-93.3,-7.4,20,427270094,38.3056576
12:22:21,-67,15.4,-89,-8,-70.5,-96,-9.9,20,448062334,33.267584
12:22:25,-67,9.2,-98,-8,-70.2,-99.1,-9.4,20,465849586,35.574504
12:22:30,-67,6.6,-98,-8,-73.8,-104.8,-12.2,20,480357716,23.213008
12:22:34,-67,3.4,-104,-13,-68.3,-104.7,-13.2,20,496344372,31.973312
12:22:39,-74,5.2,-104,-13,-71.6,-99.9,-9.6,20,516874462,32.848144
12:22:43,-74,7.4,-104,-13,-73,-102,-9.9,20,538173026,42.597128
12:22:48,-74,6.2,-99,-13,-73,-102.8,-9.6,20,557873224,31.5203168
12:22:53,-74,5.4,-99,-13,-68.9,-103.5,-10.6,20,574794632,27.0742528
12:22:57,-74,5.2,-99,-13,-74.2,-104.8,-10.5,20,591735514,33.881764
12:23:02,-74,5.8,-99,-13,-72.1,-100.2,-9.2,20,610547398,30.0990144
12:23:06,-74,8,-100,-13,-70.6,-99.8,-9.6,20,626853128,32.61146
12:23:11,-74,4.8,-100,-13,-73.8,-104.2,-10.7,20,641117084,22.8223296
